brand,brand_goodwill,year,age_years,horsepower,engine_size_l,mileage,fuel_type,transmission,owner_count,accident_count,doors,city_mpg,price
Kia,6.31,2020,6,201.0,3.99,71046,Petrol,Automatic,2,0.0,4,24.2,15527.79
Kia,7.72,2022,4,169.0,1.0,55165,Diesel,Automatic,2,0.0,4,26.9,18314.22
Nissan,6.34,2017,9,141.8,2.28,99805,Petrol,Automatic,1,0.0,4,30.2,13145.63
Mazda,7.12,2012,14,245.6,0.0,196388,Electric,Automatic,1,1.0,4,12.0,14227.93
Honda,7.71,2010,16,170.1,2.03,165957,Diesel,Manual,2,0.0,4,31.1,2500.0
Mercedes-Benz,9.34,2026,0,278.0,2.98,500,Petrol,Manual,2,0.0,4,27.5,58876.97
Honda,8.08,2009,17,164.2,1.83,178723,Hybrid,Automatic,3,0.0,4,44.2,7659.2
Hyundai,6.67,2015,11,172.3,2.6,140799,Petrol,Manual,1,1.0,4,29.4,6723.83
Honda,8.07,2012,14,174.9,1.03,189685,Petrol,Automatic,2,0.0,2,23.9,9707.75
Ford,5.96,2017,9,169.5,2.06,51706,Hybrid,Automatic,1,2.0,2,29.4,12314.74
Lexus,9.77,2018,8,292.6,3.59,68915,Petrol,Automatic,1,0.0,4,29.6,50061.45
Honda,8.0,2010,16,222.2,2.23,247539,Petrol,Automatic,2,0.0,4,21.9,5249.41
Hyundai,6.38,2009,17,198.8,1.0,292153,Petrol,Automatic,1,0.0,2,19.9,2500.0
Hyundai,6.38,2026,0,148.8,1.0,12112,Petrol,Automatic,1,0.0,4,24.7,22721.99
Ford,6.63,2012,14,170.5,1.23,172967,Petrol,Automatic,1,0.0,4,31.8,6465.82
Lexus,9.26,2018,8,288.3,4.04,107613,Petrol,Automatic,2,0.0,4,31.5,51544.39
Hyundai,7.32,2021,5,120.9,1.96,61014,Petrol,Automatic,1,,4,,18420.42
Volkswagen,6.67,2010,16,219.3,2.94,214539,Petrol,Manual,4,1.0,4,20.2,3848.91
Chevrolet,6.88,2022,4,159.9,2.21,48675,Petrol,Automatic,1,0.0,4,24.0,19558.34
Hyundai,6.98,2015,11,215.9,1.36,136183,Petrol,Automatic,1,0.0,2,26.8,10761.58
Ford,6.6,2010,16,206.9,2.19,259092,Petrol,Automatic,2,0.0,4,29.3,3608.98
Subaru,7.67,2019,7,176.6,3.06,102713,Petrol,Manual,1,0.0,4,23.6,18608.42
Lexus,9.35,2016,10,273.2,3.34,109087,Petrol,Manual,3,1.0,4,27.1,41526.08
Toyota,8.49,2026,0,136.7,1.33,500,Petrol,Automatic,1,0.0,4,30.0,28791.9
Kia,6.75,2021,5,206.0,2.5,59748,Petrol,Automatic,1,0.0,4,23.9,20205.35
Nissan,5.51,2019,7,250.5,0.0,87713,Electric,Manual,1,1.0,4,12.0,15696.78
Audi,9.01,2014,12,279.2,2.63,131885,Petrol,Automatic,1,0.0,2,19.2,40995.63
BMW,8.97,2017,9,271.2,3.6,108724,Petrol,Automatic,3,0.0,4,35.3,43967.87
Ford,6.72,2022,4,160.7,2.38,46329,Petrol,Automatic,1,0.0,2,23.0,21843.47
Ford,6.46,2021,5,210.3,1.79,51905,Diesel,Automatic,2,0.0,4,25.0,23664.76
Subaru,7.2,2023,3,189.2,1.9,35525,Hybrid,Manual,1,0.0,4,37.4,24446.56
Toyota,9.08,2024,2,191.3,1.41,17090,Petrol,Manual,1,0.0,4,21.4,29530.09
Lexus,9.01,2025,1,292.2,2.4,14235,Hybrid,Manual,2,1.0,4,32.6,54789.84
Toyota,8.63,2021,5,117.0,1.45,78463,Petrol,Automatic,1,1.0,4,24.4,23470.7
Nissan,6.73,2022,4,197.3,1.3,39298,Petrol,Automatic,2,0.0,4,30.7,24778.28
Hyundai,6.7,2019,7,180.3,2.62,105847,Diesel,Automatic,2,0.0,4,28.3,17449.16
Lexus,9.29,2019,7,348.8,2.93,111747,Petrol,Automatic,2,0.0,4,24.7,54042.51
Honda,8.48,2023,3,151.2,2.99,50061,Petrol,Automatic,2,1.0,2,22.4,23088.46
Subaru,7.3,2021,5,186.7,1.98,64375,Petrol,Automatic,1,1.0,4,32.9,21063.81
Subaru,8.2,2017,9,168.9,2.2,135881,Petrol,Automatic,1,0.0,4,33.8,19296.19
Ford,6.07,2021,5,191.8,3.29,58027,Petrol,Automatic,1,0.0,4,32.0,20287.36
Honda,8.88,2011,15,158.6,1.52,176201,Diesel,Automatic,1,0.0,4,30.3,9472.08
Subaru,8.27,2022,4,174.4,1.69,36358,Petrol,Manual,1,0.0,2,16.1,26349.24
Chevrolet,6.22,2016,10,187.4,1.98,121486,Petrol,Automatic,1,,4,20.5,12321.76
Ford,6.32,2023,3,211.4,2.33,29243,Diesel,Manual,1,0.0,4,28.8,21239.52
Mercedes-Benz,8.9,2023,3,198.5,3.99,32846,Diesel,Automatic,3,1.0,4,27.0,48477.58
Honda,7.61,2021,5,321.1,0.0,52321,Electric,Automatic,1,0.0,4,12.0,34121.15
Chevrolet,6.15,2015,11,202.1,1.0,106852,Petrol,Manual,4,0.0,4,25.6,4683.59
Mercedes-Benz,9.13,2022,4,299.0,2.72,42018,Hybrid,Manual,1,,4,32.6,53961.14
Mercedes-Benz,9.1,2013,13,282.6,2.87,110118,Petrol,Automatic,1,0.0,4,34.4,43697.62
Volkswagen,6.98,2012,14,129.1,3.0,195589,Hybrid,Automatic,1,0.0,4,44.8,11638.72
Volkswagen,6.43,2013,13,159.1,1.3,185227,Petrol,Automatic,1,0.0,2,30.6,8941.15
Hyundai,7.14,2020,6,297.8,0.0,56341,Electric,Automatic,1,0.0,4,12.0,29613.14
Chevrolet,5.89,2017,9,262.7,0.0,121914,Electric,Automatic,3,0.0,4,12.0,19023.73
Volkswagen,7.39,2023,3,196.2,1.99,53754,Petrol,Manual,1,0.0,2,30.6,25235.87
Mercedes-Benz,9.3,2011,15,295.6,3.35,180268,Diesel,Manual,1,0.0,4,30.1,37829.71
Tesla,8.54,2008,18,314.4,0.0,139462,Electric,Automatic,1,1.0,2,12.0,43969.89
Chevrolet,5.8,2015,11,152.5,2.42,122494,Petrol,Automatic,2,0.0,4,27.2,7770.2
Honda,7.78,2014,12,189.6,1.9,175476,Petrol,Automatic,1,0.0,4,29.5,15971.1
Ford,6.5,2013,13,363.5,,162194,Electric,Automatic,1,2.0,2,12.0,19423.61
Audi,8.27,2013,13,319.8,2.73,178880,Petrol,Automatic,1,1.0,4,26.5,37742.14
Chevrolet,6.33,2021,5,173.2,,46406,Petrol,Automatic,3,1.0,4,36.2,17701.93
Kia,7.02,2021,5,190.9,1.37,56647,Petrol,Automatic,1,0.0,4,30.3,20026.0
Kia,5.92,2012,14,166.2,2.59,234128,Petrol,Automatic,2,0.0,4,26.2,2500.0
Ford,7.26,2014,12,202.3,2.03,163487,Petrol,Automatic,1,0.0,4,28.5,15241.06
Kia,6.33,2010,16,163.5,3.16,51993,Diesel,Automatic,1,,4,32.2,11608.12
Subaru,7.38,2017,9,203.6,1.51,52656,Petrol,Automatic,2,,4,22.8,21731.24
Kia,7.21,2016,10,296.5,0.0,119218,Electric,Automatic,1,1.0,4,12.0,18008.71
Hyundai,6.77,2022,4,154.0,2.05,28546,Petrol,Automatic,1,2.0,4,37.3,15691.32
Subaru,7.56,2009,17,322.9,0.0,213104,Electric,Automatic,1,0.0,4,12.0,16655.59
Ford,6.24,2026,0,158.7,1.1,500,Petrol,Automatic,2,0.0,4,29.8,25421.12
Toyota,8.93,2021,5,180.2,2.55,43589,Petrol,Automatic,2,0.0,4,24.0,28021.24
Subaru,7.38,2008,18,213.3,1.38,308709,Hybrid,Automatic,1,0.0,4,37.7,5116.65
Chevrolet,6.65,2020,6,170.4,1.26,76214,Petrol,Manual,1,1.0,2,24.1,14366.42
Kia,6.58,2023,3,171.9,1.92,34354,Hybrid,Automatic,1,0.0,4,42.3,22833.09
Kia,6.03,2017,9,233.5,1.57,116813,Petrol,Automatic,1,0.0,2,36.0,15725.95
Hyundai,6.4,2010,16,211.8,,188349,Petrol,Automatic,1,1.0,4,27.6,2500.0
Subaru,8.09,2021,5,154.5,2.22,53235,Diesel,Manual,1,0.0,4,12.4,24481.98
Hyundai,7.26,2015,11,153.6,2.25,144651,Petrol,Automatic,1,0.0,4,32.9,8588.36
Ford,7.29,2022,4,161.9,1.6,47546,Hybrid,Automatic,2,0.0,4,47.4,22462.96
Ford,5.95,2019,7,165.9,1.53,75488,Diesel,Manual,2,0.0,4,21.4,8404.93
Tesla,8.58,2026,0,215.4,2.69,500,Diesel,Automatic,1,0.0,4,22.3,58401.0
Hyundai,7.16,2018,8,198.9,1.48,87281,Hybrid,Automatic,1,0.0,4,34.8,17185.6
Audi,7.96,2019,7,303.8,3.67,90324,Diesel,Automatic,3,0.0,2,22.1,45900.32
Hyundai,6.32,2026,0,148.8,1.69,2614,Petrol,Automatic,2,0.0,2,,22033.48
Mazda,7.94,2016,10,174.8,2.83,129444,Diesel,Automatic,1,0.0,4,34.3,16975.88
Audi,7.77,2014,12,282.8,3.22,226027,Petrol,Automatic,1,0.0,4,30.5,34903.51
Nissan,6.88,2020,6,183.1,1.0,72481,Petrol,Automatic,1,0.0,4,20.9,19509.44
BMW,8.93,2024,2,339.8,3.94,27189,Hybrid,Automatic,2,0.0,4,41.5,58568.77
Ford,6.29,2016,10,172.1,1.47,124610,Petrol,Automatic,2,0.0,4,23.9,10564.45
Tesla,9.35,2010,16,362.6,3.26,216706,Diesel,Automatic,1,1.0,4,26.0,40953.73
Chevrolet,6.34,2014,12,174.7,1.01,165912,Diesel,Automatic,2,2.0,4,29.0,2500.0
BMW,8.22,2018,8,296.8,3.47,88266,Diesel,Manual,3,0.0,4,33.4,42262.8
Toyota,8.52,2017,9,153.2,1.82,96430,Diesel,Automatic,1,0.0,4,23.9,19304.59
Ford,5.99,2017,9,137.7,,92010,Hybrid,Automatic,2,0.0,4,36.0,12092.25
Audi,7.55,2009,17,275.2,3.08,236630,Petrol,Automatic,1,0.0,4,20.6,29632.85
Chevrolet,5.54,2024,2,146.3,2.0,17215,Petrol,Automatic,1,0.0,4,28.0,22380.07
Toyota,8.56,2015,11,212.9,1.49,132939,Petrol,Automatic,1,0.0,4,32.0,16613.6
Toyota,8.38,2022,4,190.7,1.0,45975,Diesel,Manual,4,0.0,4,28.2,22757.11
Chevrolet,6.54,2019,7,159.4,1.31,71088,Petrol,Manual,1,0.0,4,20.8,16375.07
Audi,8.79,2019,7,226.4,3.2,84070,Petrol,Automatic,1,0.0,4,33.2,43629.13
Toyota,8.17,2008,18,206.7,1.73,204999,Petrol,Automatic,2,0.0,2,30.9,8862.27
Honda,7.92,2026,0,199.6,2.12,500,Petrol,Automatic,3,0.0,2,28.4,29528.97
Subaru,7.61,2016,10,139.0,1.62,112368,Diesel,Automatic,1,1.0,2,33.4,12109.91
Audi,9.23,2019,7,249.6,3.2,117755,Hybrid,Automatic,2,0.0,4,40.5,44506.99
Tesla,8.88,2023,3,220.8,4.33,33065,Petrol,Automatic,1,0.0,4,31.6,56469.85
Nissan,6.02,2023,3,241.8,1.87,39837,Diesel,Automatic,1,0.0,4,29.9,22179.32
Chevrolet,6.45,2009,17,180.0,2.08,151247,Petrol,Manual,1,0.0,2,28.4,2500.0
Toyota,8.41,2012,14,187.6,1.67,109839,Hybrid,Automatic,1,,4,39.9,18346.5
Mazda,7.13,2025,1,196.1,1.5,15634,Diesel,Automatic,1,0.0,4,30.0,29978.15
Audi,8.62,2022,4,269.0,3.46,50482,Petrol,Automatic,3,0.0,2,29.7,47823.87
Audi,8.94,2025,1,252.0,3.75,19741,Petrol,Manual,1,0.0,4,23.6,51367.66
Subaru,8.28,2023,3,224.3,,34177,Petrol,Manual,1,0.0,4,30.7,28534.42
Hyundai,6.2,2021,5,119.9,2.52,53065,Petrol,Automatic,1,0.0,4,28.6,14580.4
Volkswagen,7.79,2022,4,134.2,2.27,60391,Hybrid,Automatic,1,0.0,4,40.4,24112.83
Honda,9.17,2012,14,323.8,0.0,136695,Electric,Manual,3,1.0,4,12.0,19209.97
Kia,7.14,2017,9,201.4,1.31,120395,Petrol,Manual,3,2.0,4,20.4,5413.71
Kia,6.61,2011,15,228.8,3.42,145989,Petrol,Automatic,2,0.0,2,33.5,6777.99
Honda,8.56,2010,16,189.4,2.79,202228,Petrol,Automatic,1,1.0,4,27.9,7718.07
Kia,7.0,2023,3,155.2,2.0,34132,Hybrid,Manual,3,0.0,4,47.6,17707.27
Mazda,8.1,2014,12,163.5,3.27,211899,Petrol,Automatic,1,0.0,2,27.9,10406.55
Kia,7.0,2012,14,216.8,1.53,141816,Petrol,Automatic,4,0.0,4,26.7,9802.01
Kia,5.95,2024,2,155.1,2.2,32503,Petrol,Manual,2,0.0,4,28.0,16790.96
Nissan,5.77,2025,1,180.9,1.24,17402,Diesel,Automatic,1,1.0,4,32.8,20696.84
Toyota,8.88,2013,13,144.0,1.88,180772,Diesel,Automatic,3,0.0,2,29.6,8396.84
Chevrolet,5.82,2024,2,159.8,1.59,25158,Petrol,Automatic,3,0.0,2,33.8,18593.76
Mercedes-Benz,8.99,2019,7,256.5,0.0,74511,Electric,Automatic,1,0.0,4,12.0,51933.29
Toyota,8.07,2014,12,175.8,1.32,165535,Petrol,Automatic,1,2.0,4,29.3,8229.77
Kia,6.85,2022,4,206.6,1.31,41689,Petrol,Automatic,3,0.0,2,23.1,18703.71
Mazda,6.36,2013,13,173.8,1.62,188328,Petrol,Automatic,1,0.0,4,16.9,5121.41
Mazda,7.33,2011,15,151.6,1.64,189828,Hybrid,Automatic,2,0.0,4,34.9,6234.6
Ford,6.53,2018,8,222.8,2.57,75691,Petrol,Manual,2,0.0,4,30.3,16502.16
Volkswagen,6.99,2026,0,158.4,2.43,1785,Hybrid,Automatic,3,0.0,4,38.7,31458.35
Ford,6.02,2012,14,178.0,3.17,244937,Petrol,Automatic,1,0.0,2,24.8,3344.39
Audi,8.7,2018,8,220.6,0.0,147441,Electric,Automatic,3,0.0,2,12.0,39405.97
Kia,6.46,2024,2,133.1,2.43,30335,Diesel,Manual,2,0.0,4,30.5,19082.36
Honda,7.98,2013,13,184.7,1.6,143728,Hybrid,Automatic,1,1.0,4,37.1,12210.62
Audi,8.47,2009,17,347.6,4.14,238167,Petrol,Automatic,2,2.0,2,24.5,30236.28
Tesla,9.21,2013,13,264.4,3.12,159594,Diesel,Automatic,1,0.0,2,34.1,44570.27
Subaru,7.99,2022,4,126.7,2.47,61038,Petrol,Automatic,3,1.0,4,33.8,23083.46
Mazda,7.14,2015,11,124.2,,159336,Hybrid,Automatic,2,2.0,4,41.0,7051.33
Honda,7.42,2026,0,170.0,2.01,1894,Diesel,Automatic,1,0.0,4,29.6,29392.21
Subaru,7.81,2014,12,163.3,2.27,131417,Diesel,Automatic,2,1.0,4,37.5,13486.3
Mazda,6.9,2022,4,128.0,3.07,67456,Diesel,Automatic,2,1.0,4,39.0,18841.29
Volkswagen,6.76,2024,2,124.6,1.8,27694,Petrol,Automatic,2,0.0,4,24.0,25351.11
Honda,8.35,2016,10,257.1,1.0,112719,Petrol,Manual,2,0.0,4,28.1,23628.06
Toyota,8.58,2019,7,128.7,1.62,45167,Petrol,Automatic,2,0.0,2,30.3,22033.71
Kia,7.05,2014,12,203.0,2.79,168275,Petrol,Manual,4,0.0,2,27.4,5899.88
Mercedes-Benz,9.45,2014,12,325.9,2.59,112536,Hybrid,Automatic,3,0.0,2,47.6,48171.87
Honda,8.01,2017,9,229.6,1.93,118054,Petrol,Automatic,4,0.0,4,28.6,19163.58
Nissan,6.16,2012,14,171.7,1.0,145972,Diesel,Automatic,2,0.0,4,33.6,4511.25
Toyota,8.95,2013,13,150.2,2.27,245660,Petrol,Automatic,2,1.0,4,26.4,6784.2
Toyota,8.44,2018,8,163.1,1.29,110057,Petrol,Automatic,1,0.0,4,30.2,19589.63
Mazda,6.77,2014,12,184.4,1.86,78484,Diesel,Automatic,2,0.0,4,29.0,14227.86
Toyota,8.43,2020,6,120.6,2.65,64242,Petrol,Automatic,2,0.0,4,31.7,22833.84
Hyundai,7.03,2012,14,178.9,2.71,216309,Diesel,Manual,3,1.0,4,34.6,2500.0
BMW,8.39,2010,16,299.3,2.77,184825,Hybrid,Manual,2,1.0,4,,34134.3
Honda,7.94,2017,9,218.4,2.81,136754,Petrol,Manual,3,,2,32.5,14061.25
Hyundai,7.48,2014,12,239.9,2.83,139079,Petrol,Automatic,1,0.0,4,27.2,14698.39
Honda,8.1,2024,2,181.6,1.39,35133,Petrol,Automatic,1,0.0,4,29.6,27852.91
Nissan,6.58,2023,3,171.2,1.83,54373,Petrol,Automatic,1,1.0,2,30.6,17914.72
Volkswagen,6.99,2014,12,132.5,1.19,107444,Petrol,Automatic,1,0.0,4,14.1,14309.3
Hyundai,7.14,2008,18,153.3,2.73,96725,Petrol,Automatic,2,1.0,4,31.9,2500.0
BMW,8.64,2019,7,223.9,4.32,92123,Diesel,Automatic,1,0.0,4,30.2,45415.98
Hyundai,6.78,2012,14,219.1,2.0,141521,Petrol,Automatic,1,0.0,2,31.5,4928.26
Chevrolet,6.14,2009,17,314.6,0.0,168093,Electric,Automatic,1,0.0,4,12.0,12647.27
Nissan,6.49,2021,5,178.4,,17938,Diesel,Automatic,1,0.0,2,31.5,22705.18
Toyota,8.15,2025,1,150.6,2.72,12788,Hybrid,Automatic,2,0.0,4,41.1,28524.65
Kia,6.64,2012,14,160.7,2.6,190657,Petrol,Automatic,1,0.0,4,30.7,2500.0
Subaru,8.45,2026,0,178.1,1.06,3882,Petrol,Automatic,1,0.0,4,24.3,32870.27
Kia,7.4,2013,13,177.1,2.45,113805,Petrol,Automatic,3,0.0,4,28.5,9936.35
Chevrolet,6.34,2010,16,199.3,2.5,131838,Petrol,Automatic,2,0.0,4,15.0,10697.55
Chevrolet,7.02,2026,0,136.5,1.43,500,Petrol,Automatic,1,0.0,4,24.6,25105.62
Ford,6.37,2017,9,359.9,0.0,140414,Electric,Automatic,3,0.0,4,12.0,23488.38
Audi,8.5,2021,5,377.8,4.11,54824,Petrol,Automatic,1,1.0,4,25.6,53421.15
Kia,7.0,2012,14,208.3,1.81,148716,Petrol,Automatic,2,0.0,4,27.3,7906.66
Honda,7.61,2012,14,202.1,1.99,79764,Diesel,Manual,3,1.0,4,25.7,9387.36
Chevrolet,5.38,2026,0,218.6,1.55,500,Diesel,Manual,1,0.0,4,22.8,25352.4
Honda,7.95,2014,12,182.2,1.67,167039,Petrol,Automatic,3,0.0,4,26.4,9441.12
Nissan,6.5,2021,5,157.0,2.02,15464,Petrol,Automatic,1,0.0,4,20.7,20167.15
Audi,9.29,2026,0,291.7,0.0,500,Electric,Automatic,1,0.0,4,12.0,59279.5
Kia,6.27,2026,0,184.4,1.86,500,Petrol,Automatic,1,0.0,4,27.4,23750.84
Tesla,9.3,2014,12,288.3,3.73,140390,Petrol,Automatic,3,1.0,4,,44500.37
Honda,8.56,2013,13,160.1,1.91,160724,Petrol,Automatic,2,1.0,4,22.8,9342.53
Ford,6.49,2010,16,165.5,2.86,247992,Diesel,Automatic,1,1.0,4,25.1,2500.0
Kia,6.14,2021,5,180.4,1.22,42430,Diesel,Manual,1,0.0,2,30.1,16690.01
Honda,8.12,2019,7,191.2,1.0,148526,Petrol,Automatic,3,0.0,4,30.8,21776.06
BMW,8.34,2025,1,291.3,2.3,10918,Hybrid,Automatic,1,0.0,4,35.2,55249.11
Kia,6.1,2025,1,183.4,2.69,13124,Petrol,Automatic,3,0.0,4,38.5,19419.5
Kia,7.11,2012,14,136.6,2.4,219692,Petrol,Automatic,1,1.0,4,32.9,2500.0
Audi,8.64,2013,13,259.9,3.4,149080,Hybrid,Automatic,3,0.0,4,29.1,34979.47
Nissan,6.55,2026,0,139.1,2.88,500,Petrol,Manual,1,0.0,4,,21591.05
Ford,6.5,2020,6,191.5,1.43,69346,Petrol,Manual,1,0.0,4,33.4,19326.77
Toyota,8.51,2021,5,164.3,1.76,80650,Petrol,Automatic,1,0.0,4,28.6,22424.57
Audi,7.89,2020,6,307.4,3.43,60499,Diesel,Automatic,1,1.0,4,25.3,48229.47
Hyundai,6.24,2012,14,191.6,1.99,247135,Petrol,Automatic,3,0.0,4,23.2,2500.0
Nissan,6.33,2025,1,205.1,1.7,5368,Diesel,Automatic,2,2.0,4,34.8,22198.36
Kia,6.56,2020,6,178.9,2.45,24918,Petrol,Automatic,1,2.0,4,26.7,14706.42
Hyundai,6.72,2015,11,226.2,2.24,167185,Hybrid,Automatic,1,0.0,4,37.5,13283.55
Honda,8.85,2011,15,179.8,1.68,249844,Petrol,Manual,1,0.0,4,28.6,5563.3
Mazda,7.66,2020,6,218.7,2.68,85994,Diesel,Manual,1,0.0,4,31.6,21407.11
Toyota,8.1,2020,6,127.8,1.39,60613,Petrol,Automatic,3,0.0,4,36.6,20522.56
Volkswagen,6.97,2022,4,179.2,1.46,58027,Petrol,Manual,1,1.0,4,30.3,24122.66
Ford,7.08,2026,0,264.0,2.53,4868,Diesel,Automatic,1,1.0,4,30.1,31474.04
Nissan,5.82,2008,18,145.6,1.38,233149,Petrol,Automatic,1,2.0,4,34.4,2500.0
Subaru,7.48,2025,1,214.6,,14705,Petrol,Automatic,1,0.0,4,31.2,35512.92
Mercedes-Benz,8.83,2015,11,278.4,3.18,33685,Diesel,Automatic,1,0.0,4,28.3,50576.5
Hyundai,6.62,2023,3,175.0,1.99,22644,Petrol,Manual,2,0.0,4,26.1,16280.06
Subaru,8.1,2013,13,224.6,1.2,155956,Petrol,Automatic,2,0.0,4,28.8,17242.71
Subaru,7.45,2009,17,205.3,2.2,171190,Petrol,Automatic,1,2.0,4,27.3,6871.85
Kia,6.95,2009,17,170.8,2.45,233989,Petrol,Automatic,1,1.0,4,27.7,2500.0
Nissan,6.63,2019,7,182.4,1.98,104237,Hybrid,Manual,1,0.0,4,34.5,14357.0
Volkswagen,6.9,2026,0,164.0,1.54,500,Petrol,Automatic,3,0.0,4,31.7,29665.73
Subaru,7.5,2011,15,163.0,1.27,153406,Petrol,Automatic,1,0.0,4,25.6,9503.56
Volkswagen,7.17,2021,5,221.2,1.72,67022,Diesel,Automatic,2,0.0,4,26.7,24550.15
Toyota,8.45,2008,18,152.7,1.88,237879,Diesel,Automatic,2,0.0,4,26.0,4589.45
Lexus,9.33,2016,10,219.3,2.23,103343,Petrol,Automatic,1,0.0,4,30.2,40797.2
Hyundai,6.6,2015,11,147.4,1.8,115004,Diesel,Automatic,2,0.0,4,22.9,8228.05
Toyota,8.36,2026,0,204.0,3.05,921,Hybrid,Manual,4,0.0,4,28.4,31894.75
Nissan,6.85,2009,17,287.2,0.0,215864,Electric,Automatic,3,0.0,4,12.0,5743.33
Kia,6.87,2023,3,233.6,2.71,20122,Diesel,Automatic,2,0.0,4,30.6,25835.65
Chevrolet,6.46,2026,0,179.5,1.74,500,Petrol,Automatic,1,1.0,4,36.7,27738.95
Nissan,6.24,2008,18,171.0,2.97,191203,Petrol,Automatic,1,1.0,4,26.7,2500.0
Mazda,6.99,2025,1,177.2,1.14,22445,Diesel,Automatic,1,0.0,4,19.2,25078.57
Hyundai,6.55,2020,6,202.3,1.74,59305,Diesel,Automatic,2,0.0,4,25.6,20005.54
Toyota,8.74,2009,17,276.6,0.0,255892,Electric,Manual,1,1.0,2,12.0,8265.23
Honda,8.25,2022,4,161.5,1.91,81444,Petrol,Manual,2,0.0,4,21.1,19667.49
Audi,8.97,2023,3,234.5,3.48,37867,Petrol,Manual,1,0.0,4,31.7,47658.86
Toyota,8.75,2017,9,171.0,1.0,148506,Petrol,Automatic,2,0.0,4,25.9,16499.39
Ford,7.16,2026,0,247.2,2.33,500,Diesel,Manual,3,0.0,4,28.7,25764.53
Tesla,8.86,2017,9,326.4,3.06,79066,Petrol,Automatic,1,0.0,4,26.8,55220.9
Kia,6.51,2013,13,184.9,1.91,115628,Hybrid,Automatic,3,0.0,4,37.5,7573.18
Chevrolet,6.05,2023,3,328.0,0.0,33185,Electric,Manual,2,0.0,4,12.0,32323.23
Chevrolet,5.96,2012,14,200.6,3.5,95342,Hybrid,Automatic,1,0.0,4,30.9,12759.68
Hyundai,6.79,2023,3,150.6,1.06,30212,Diesel,Automatic,1,1.0,4,24.4,17307.05
Audi,8.56,2013,13,246.8,1.78,135922,Petrol,Manual,3,0.0,4,31.8,34653.71
Mercedes-Benz,9.38,2025,1,308.3,3.06,14092,Diesel,Automatic,1,,4,30.3,64479.42
Subaru,8.18,2010,16,142.7,3.68,245227,Diesel,Automatic,2,2.0,4,37.8,2500.0
Lexus,8.88,2014,12,260.2,0.0,152965,Electric,Automatic,1,0.0,2,12.0,43159.14
Subaru,7.48,2016,10,256.8,0.0,126815,Electric,Automatic,1,1.0,2,12.0,22460.53
Hyundai,6.56,2017,9,168.0,1.72,97526,Hybrid,Manual,1,1.0,4,41.8,10080.28
Tesla,9.42,2013,13,287.9,3.02,174855,Diesel,Automatic,2,1.0,4,23.9,44705.73
Mazda,7.35,2016,10,214.5,1.0,107946,Diesel,Automatic,1,0.0,4,36.8,17812.06
Ford,6.86,2011,15,125.8,3.83,161632,Diesel,Automatic,3,1.0,4,,4825.53
Tesla,8.87,2026,0,296.4,3.36,500,Hybrid,Automatic,2,0.0,4,39.7,67469.39
Toyota,8.45,2019,7,206.3,2.61,78699,Petrol,Automatic,2,1.0,4,25.3,23447.78
Ford,5.98,2014,12,178.6,1.88,181962,Diesel,Automatic,1,0.0,4,29.7,8135.48
Honda,7.81,2020,6,209.7,2.82,67878,Petrol,Automatic,4,0.0,2,31.0,23466.17
Kia,6.74,2014,12,178.3,,111292,Hybrid,Automatic,1,0.0,4,,16370.9
Chevrolet,5.98,2018,8,278.8,2.29,67093,Petrol,Automatic,1,2.0,4,30.2,17639.13
Kia,7.08,2013,13,184.0,3.26,165524,Diesel,Automatic,1,1.0,4,28.1,8452.02
Chevrolet,6.27,2020,6,139.0,3.25,69041,Petrol,Automatic,4,0.0,4,27.5,15960.15
Honda,8.12,2021,5,190.1,1.69,66077,Petrol,Automatic,1,1.0,4,33.1,21285.18
Volkswagen,7.5,2022,4,162.9,1.87,40020,Petrol,Automatic,1,0.0,4,23.9,27864.81
Subaru,7.32,2017,9,181.2,1.79,110719,Petrol,Automatic,3,1.0,4,31.3,16757.13
Hyundai,6.73,2012,14,156.4,2.08,117664,Diesel,Automatic,2,1.0,4,29.9,7093.43
Ford,6.52,2010,16,235.1,1.8,148876,Petrol,Automatic,1,1.0,4,25.5,5836.03
Mazda,6.91,2010,16,177.0,2.07,185683,Petrol,Automatic,3,2.0,4,,2844.3
Mazda,7.55,2013,13,235.9,2.33,174909,Petrol,Automatic,3,0.0,4,24.3,14757.5
Toyota,8.32,2015,11,217.5,2.03,83187,Hybrid,Automatic,1,1.0,4,37.0,22021.84
Volkswagen,7.11,2018,8,173.3,1.83,98529,Petrol,Manual,1,0.0,4,29.6,13068.69
Tesla,8.96,2017,9,250.8,3.0,93030,Petrol,Automatic,1,0.0,4,27.2,47447.5
Volkswagen,5.98,2022,4,146.2,3.02,70767,Petrol,Automatic,2,0.0,4,40.5,20276.23
Hyundai,6.74,2019,7,220.1,3.19,60093,Petrol,Automatic,2,1.0,4,18.7,20712.5
Hyundai,7.01,2019,7,198.6,2.96,39689,Petrol,Manual,1,0.0,4,31.4,16610.39
Volkswagen,6.81,2017,9,217.1,,107932,Petrol,Automatic,2,1.0,4,23.6,17453.77
Audi,8.17,2009,17,205.1,2.26,196493,Diesel,Manual,4,2.0,4,27.5,17060.08
Audi,8.3,2013,13,295.3,2.26,159435,Hybrid,Automatic,1,0.0,4,30.6,37303.56
Hyundai,6.69,2012,14,123.3,1.59,182167,Diesel,Automatic,2,2.0,4,26.5,2500.0
